label;label;value
resultants;Cause_LIWC;1.0
resultants;CogMech_LIWC;1.0
resulted;Cause_LIWC;1.0
resulted;CogMech_LIWC;1.0
resulting;Cause_LIWC;1.0
resulting;CogMech_LIWC;1.0
results;Cause_LIWC;1.0
results;CogMech_LIWC;1.0
resume;Active_GI;1.0
resume;Object_GI;1.0
resume;Comnobj_GI;1.0
resume;Com_GI;1.0
resume;Vary_GI;1.0
resume;Iav_GI;1.0
resume;Skloth_Lasswell;1.0
resume;Skltot_Lasswell;1.0
resume;Tranlw_Lasswell;1.0
resume;pleasantness_SENTICNET;1.0
resume;attention_SENTICNET;1.0
resume;sensitivity_SENTICNET;1.0
resume;aptitude_SENTICNET;1.0
resume;polarity_SENTICNET;1.0
resume;Work_LIWC;1.0
resumption;Strong_GI;1.0
resumption;Active_GI;1.0
resumption;Begin_GI;1.0
resumption;Positive_NRC;1.0
resurrect;Positiv_GI;1.0
resurrect;Affil_GI;1.0
resurrect;Active_GI;1.0
resurrect;Fetch_GI;1.0
resurrect;Iav_GI;1.0
retail;Econ_2_GI;1.0
retail;Exch_GI;1.0
retail;Econ_GI;1.0
retail;Means_GI;1.0
retail;Iav_GI;1.0
retail;Wlttran_Lasswell;1.0
retail;Wltoth_Lasswell;1.0
retail;Wlttot_Lasswell;1.0
retail;Money_LIWC;1.0
retailed;Money_LIWC;1.0
retailer;Money_LIWC;1.0
retailers;Money_LIWC;1.0
retailing;Money_LIWC;1.0
retails;Money_LIWC;1.0
retain;Strong_GI;1.0
retain;Fetch_GI;1.0
retain;Iav_GI;1.0
retain;Trust_NRC;1.0
retain;pleasantness_SENTICNET;1.0
retain;attention_SENTICNET;1.0
retain;sensitivity_SENTICNET;1.0
retain;aptitude_SENTICNET;1.0
retain;polarity_SENTICNET;1.0
retain;Inhib_LIWC;1.0
retain;CogMech_LIWC;1.0
retainability;Inhib_LIWC;1.0
retainability;CogMech_LIWC;1.0
retainable;Inhib_LIWC;1.0
retainable;CogMech_LIWC;1.0
retained;Inhib_LIWC;1.0
retained;CogMech_LIWC;1.0
retainer;Inhib_LIWC;1.0
retainer;CogMech_LIWC;1.0
retainers;Inhib_LIWC;1.0
retainers;CogMech_LIWC;1.0
retaining;Inhib_LIWC;1.0
retaining;CogMech_LIWC;1.0
retainment;Inhib_LIWC;1.0
retainment;CogMech_LIWC;1.0
retains;Inhib_LIWC;1.0
retains;CogMech_LIWC;1.0
retaliate;Negativ_GI;1.0
retaliate;Hostile_GI;1.0
retaliate;Active_GI;1.0
retaliate;Socrel_GI;1.0
retaliate;Exert_GI;1.0
retaliate;Iav_GI;1.0
retaliate;Anger_NRC;1.0
retaliate;Negative_NRC;1.0
retaliation;Anger_NRC;1.0
retaliation;Fear_NRC;1.0
retaliation;Negative_NRC;1.0
retaliatory;Anger_NRC;1.0
retaliatory;Negative_NRC;1.0
retard;Negativ_GI;1.0
retard;Hostile_GI;1.0
retard;Active_GI;1.0
retard;Exert_GI;1.0
retard;Iav_GI;1.0
retard;Trnloss_Lasswell;1.0
retard;Disgust_NRC;1.0
retard;Fear_NRC;1.0
retard;Negative_NRC;1.0
retard;Sadness_NRC;1.0
retard;CogMech_LIWC;1.0
retard;Inhib_LIWC;1.0
retard;Relativ_LIWC;1.0
retard;Time_LIWC;1.0
retardation;Decreas_GI;1.0
retardation;Negative_NRC;1.0
retention;Strong_GI;1.0
retention;Rel_GI;1.0
retention;Positive_NRC;1.0
retention;pleasantness_SENTICNET;1.0
retention;attention_SENTICNET;1.0
retention;sensitivity_SENTICNET;1.0
retention;aptitude_SENTICNET;1.0
retention;polarity_SENTICNET;1.0
rethink;Insight_LIWC;1.0
rethink;CogMech_LIWC;1.0
rethinking;Insight_LIWC;1.0
rethinking;CogMech_LIWC;1.0
rethinks;Insight_LIWC;1.0
rethinks;CogMech_LIWC;1.0
reticent;Fear_NRC;1.0
reticent;Negative_NRC;1.0
retina;Body_LIWC;1.0
retina;Bio_LIWC;1.0
retinae;Body_LIWC;1.0
retinae;Bio_LIWC;1.0
retinal;Body_LIWC;1.0
retinal;Bio_LIWC;1.0
retinas;Body_LIWC;1.0
retinas;Bio_LIWC;1.0
retire;Negativ_GI;1.0
retire;Active_GI;1.0
retire;Work_GI;1.0
retire;Complet_GI;1.0
retire;Iav_GI;1.0
retire;Wlttot_Lasswell;1.0
retire;Wlbphys_Lasswell;1.0
retire;pleasantness_SENTICNET;1.0
retire;attention_SENTICNET;1.0
retire;sensitivity_SENTICNET;1.0
retire;aptitude_SENTICNET;1.0
retire;polarity_SENTICNET;1.0
retire;Work_LIWC;1.0
retired;Work_LIWC;1.0
retiree;Work_LIWC;1.0
retirees;Work_LIWC;1.0
retirement;Econ_GI;1.0
retirement;Means_GI;1.0
retirement;Wltoth_Lasswell;1.0
retirement;Wlttot_Lasswell;1.0
retirement;Anticipation_NRC;1.0
retirement;Fear_NRC;1.0
retirement;Joy_NRC;1.0
retirement;Negative_NRC;1.0
retirement;Positive_NRC;1.0
retirement;Sadness_NRC;1.0
retirement;Trust_NRC;1.0
retirement;pleasantness_SENTICNET;1.0
retirement;attention_SENTICNET;1.0
retirement;sensitivity_SENTICNET;1.0
retirement;aptitude_SENTICNET;1.0
retirement;polarity_SENTICNET;1.0
retirement;Work_LIWC;1.0
retirements;Work_LIWC;1.0
retires;Work_LIWC;1.0
retiring;Work_LIWC;1.0
retort;Negative_NRC;1.0
retort;pleasantness_SENTICNET;1.0
retort;attention_SENTICNET;1.0
retort;sensitivity_SENTICNET;1.0
retort;aptitude_SENTICNET;1.0
retort;polarity_SENTICNET;1.0
retract;Anger_NRC;1.0
retract;Negative_NRC;1.0
retractable;Positive_HULIU;1.0
retraction;Negative_NRC;1.0
retreat;Negativ_GI;1.0
retreat;Ngtv_GI;1.0
retreat;Weak_GI;1.0
retreat;Active_GI;1.0
retreat;Milit_GI;1.0
retreat;Ritual_GI;1.0
retreat;Travel_GI;1.0
retreat;Iav_GI;1.0
retreat;Powloss_Lasswell;1.0
retreat;Powtot_Lasswell;1.0
retreat;pleasantness_SENTICNET;1.0
retreat;attention_SENTICNET;1.0
retreat;sensitivity_SENTICNET;1.0
retreat;aptitude_SENTICNET;1.0
retreat;polarity_SENTICNET;1.0
retrenchment;Trnloss_Lasswell;1.0
retrenchment;Fear_NRC;1.0
retrenchment;Negative_NRC;1.0
retribution;Anger_NRC;1.0
retribution;Fear_NRC;1.0
retribution;Negative_NRC;1.0
retribution;Sadness_NRC;1.0
retribution;pleasantness_SENTICNET;1.0
retribution;attention_SENTICNET;1.0
retribution;sensitivity_SENTICNET;1.0
retribution;aptitude_SENTICNET;1.0
retribution;polarity_SENTICNET;1.0
retrieve;pleasantness_SENTICNET;1.0
retrieve;attention_SENTICNET;1.0
retrieve;sensitivity_SENTICNET;1.0
retrieve;aptitude_SENTICNET;1.0
retrieve;polarity_SENTICNET;1.0
retrograde;Negative_NRC;1.0
return;Positiv_GI;1.0
return;Pstv_GI;1.0
return;Affil_GI;1.0
return;Active_GI;1.0
return;Virtue_GI;1.0
return;Econ_2_GI;1.0
return;Econ_GI;1.0
return;Goal_GI;1.0
return;Vary_GI;1.0
return;Fetch_GI;1.0
return;Travel_GI;1.0
return;Iav_GI;1.0
return;Wltoth_Lasswell;1.0
return;Wlttot_Lasswell;1.0
return;pleasantness_SENTICNET;1.0
return;attention_SENTICNET;1.0
return;sensitivity_SENTICNET;1.0
return;aptitude_SENTICNET;1.0
return;polarity_SENTICNET;1.0
return;Time_LIWC;1.0
return;Relativ_LIWC;1.0
returnable;Time_LIWC;1.0
returnable;Relativ_LIWC;1.0
returnables;Time_LIWC;1.0
returnables;Relativ_LIWC;1.0
returned;Time_LIWC;1.0
returned;Relativ_LIWC;1.0
returnee;Time_LIWC;1.0
returnee;Relativ_LIWC;1.0
returnees;Time_LIWC;1.0
returnees;Relativ_LIWC;1.0
returner;Time_LIWC;1.0
returner;Relativ_LIWC;1.0
returners;Time_LIWC;1.0
returners;Relativ_LIWC;1.0
returning;Time_LIWC;1.0
returning;Relativ_LIWC;1.0
returns;Time_LIWC;1.0
returns;Relativ_LIWC;1.0
reunification;Enloth_Lasswell;1.0
reunification;Enltot_Lasswell;1.0
reunify;Powgain_Lasswell;1.0
reunify;Powtot_Lasswell;1.0
reunion;Positiv_GI;1.0
reunion;Coll_GI;1.0
reunion;Travel_GI;1.0
reunion;Anticipation_NRC;1.0
reunion;Positive_NRC;1.0
reunion;Trust_NRC;1.0
reunion;pleasantness_SENTICNET;1.0
reunion;attention_SENTICNET;1.0
reunion;sensitivity_SENTICNET;1.0
reunion;aptitude_SENTICNET;1.0
reunion;polarity_SENTICNET;1.0
reunion;Valence_ANEW;1.48
reunion;Arousal_ANEW;1.34
reunion;Dominance_ANEW;0.64
reunite;Positiv_GI;1.0
reunite;Active_GI;1.0
reunite;Travel_GI;1.0
reunite;Iav_GI;1.0
revaluation;Wlttran_Lasswell;1.0
revaluation;Wlttot_Lasswell;1.0
reveal;Passive_GI;1.0
reveal;Comform_GI;1.0
reveal;Iav_GI;1.0
reveal;Enlgain_Lasswell;1.0
reveal;Enloth_Lasswell;1.0
reveal;Enltot_Lasswell;1.0
reveal;formlw_Lasswell;1.0
reveal;pleasantness_SENTICNET;1.0
reveal;attention_SENTICNET;1.0
reveal;sensitivity_SENTICNET;1.0
reveal;aptitude_SENTICNET;1.0
reveal;polarity_SENTICNET;1.0
reveal;Insight_LIWC;1.0
reveal;CogMech_LIWC;1.0
revealed;Insight_LIWC;1.0
revealed;CogMech_LIWC;1.0
revealing;Insight_LIWC;1.0
revealing;CogMech_LIWC;1.0
revealingly;Insight_LIWC;1.0
revealingly;CogMech_LIWC;1.0
reveals;Insight_LIWC;1.0
reveals;CogMech_LIWC;1.0
revel;Positiv_GI;1.0
revel;Active_GI;1.0
revel;Pleasur_GI;1.0
revel;Iav_GI;1.0
revel;Joy_NRC;1.0
revel;Positive_NRC;1.0
revel;Positive_HULIU;1.0
revelation;Positiv_GI;1.0
revelation;Think_GI;1.0
revelation;Solve_GI;1.0
revelation;Positive_HULIU;1.0
revelation;Insight_LIWC;1.0
revelation;CogMech_LIWC;1.0
revelations;Insight_LIWC;1.0
revelations;CogMech_LIWC;1.0
revelatory;Insight_LIWC;1.0
revelatory;CogMech_LIWC;1.0
revels;Joy_NRC;1.0
revels;Positive_NRC;1.0
revenge;Negativ_GI;1.0
revenge;Hostile_GI;1.0
revenge;Socrel_GI;1.0
revenge;Anger_NRC;1.0
revenge;Anticipation_NRC;1.0
revenge;Fear_NRC;1.0
revenge;Negative_NRC;1.0
revenge;Surprise_NRC;1.0
revenge;pleasantness_SENTICNET;1.0
revenge;attention_SENTICNET;1.0
revenge;sensitivity_SENTICNET;1.0
revenge;aptitude_SENTICNET;1.0
revenge;polarity_SENTICNET;1.0
revenge;Affect_LIWC;1.0
revenge;Anger_LIWC;1.0
revenge;Negemo_LIWC;1.0
revenged;Affect_LIWC;1.0
revenged;Anger_LIWC;1.0
revenged;Negemo_LIWC;1.0
revengeful;Affect_LIWC;1.0
revengeful;Anger_LIWC;1.0
revengeful;Negemo_LIWC;1.0
revengefully;pleasantness_SENTICNET;1.0
revengefully;attention_SENTICNET;1.0
revengefully;sensitivity_SENTICNET;1.0
revengefully;aptitude_SENTICNET;1.0
revengefully;polarity_SENTICNET;1.0
revengefully;Affect_LIWC;1.0
revengefully;Anger_LIWC;1.0
revengefully;Negemo_LIWC;1.0
revenger;Affect_LIWC;1.0
revenger;Anger_LIWC;1.0
revenger;Negemo_LIWC;1.0
revenges;Affect_LIWC;1.0
revenges;Anger_LIWC;1.0
revenges;Negemo_LIWC;1.0
revenue;Strong_GI;1.0
revenue;Econ_2_GI;1.0
revenue;Econ_GI;1.0
revenue;Polit_GI;1.0
revenue;Means_GI;1.0
revenue;Wltpt_Lasswell;1.0
revenue;Wlttot_Lasswell;1.0
revenue;pleasantness_SENTICNET;1.0
revenue;attention_SENTICNET;1.0
revenue;sensitivity_SENTICNET;1.0
revenue;aptitude_SENTICNET;1.0
revenue;polarity_SENTICNET;1.0
revenue;Money_LIWC;1.0
revenue;Verbs_LIWC;1.0
revenue;Past_LIWC;1.0
revenue;Relativ_LIWC;1.0
revenue;Motion_LIWC;1.0
revenue;Space_LIWC;1.0
revenue;Time_LIWC;1.0
revenuer;Money_LIWC;1.0
revenuers;Money_LIWC;1.0
revenues;Money_LIWC;1.0
revenues;Verbs_LIWC;1.0
revenues;Past_LIWC;1.0
revenues;Relativ_LIWC;1.0
revenues;Motion_LIWC;1.0
revenues;Space_LIWC;1.0
revenues;Time_LIWC;1.0
revere;Positiv_GI;1.0
revere;Affil_GI;1.0
revere;Submit_GI;1.0
revere;Active_GI;1.0
revere;Ought_GI;1.0
revere;Iav_GI;1.0
revere;Anticipation_NRC;1.0
revere;Joy_NRC;1.0
revere;Positive_NRC;1.0
revere;Trust_NRC;1.0
revere;Positive_HULIU;1.0
revere;pleasantness_SENTICNET;1.0
revere;attention_SENTICNET;1.0
revere;sensitivity_SENTICNET;1.0
revere;aptitude_SENTICNET;1.0
revere;polarity_SENTICNET;1.0
reverence;Admiration/Awe_GALC;1.0
reverence;Positiv_GI;1.0
reverence;Affil_GI;1.0
reverence;Submit_GI;1.0
reverence;Ought_GI;1.0
reverence;Rspoth_Lasswell;1.0
reverence;Rsptot_Lasswell;1.0
reverence;Joy_NRC;1.0
reverence;Positive_NRC;1.0
reverence;Trust_NRC;1.0
reverence;Positive_HULIU;1.0
reverence;pleasantness_SENTICNET;1.0
reverence;attention_SENTICNET;1.0
reverence;sensitivity_SENTICNET;1.0
reverence;aptitude_SENTICNET;1.0
reverence;polarity_SENTICNET;1.0
reverenced;Admiration/Awe_GALC;1.0
reverences;Admiration/Awe_GALC;1.0
reverencing;Admiration/Awe_GALC;1.0
reverend;Admiration/Awe_GALC;1.0
reverend;Relig_GI;1.0
reverend;Role_GI;1.0
reverend;Hu_GI;1.0
reverend;Rcrelig_Lasswell;1.0
reverend;Rctot_Lasswell;1.0
reverend;Joy_NRC;1.0
reverend;Positive_NRC;1.0
reverends;Admiration/Awe_GALC;1.0
reverent;Admiration/Awe_GALC;1.0
reverent;Positiv_GI;1.0
reverent;Affil_GI;1.0
reverent;Submit_GI;1.0
reverent;Ought_GI;1.0
reverent;Indadj_GI;1.0
reverent;Positive_HULIU;1.0
reverent;pleasantness_SENTICNET;1.0
reverent;attention_SENTICNET;1.0
reverent;sensitivity_SENTICNET;1.0
reverent;aptitude_SENTICNET;1.0
reverent;polarity_SENTICNET;1.0
reverent;Valence_ANEW;0.35
reverent;Arousal_ANEW;-1.0
reverent;Dominance_ANEW;-0.33
reverential;Admiration/Awe_GALC;1.0
reverentially;Admiration/Awe_GALC;1.0
reverentially;pleasantness_SENTICNET;1.0
reverentially;attention_SENTICNET;1.0
reverentially;sensitivity_SENTICNET;1.0
reverentially;aptitude_SENTICNET;1.0
reverentially;polarity_SENTICNET;1.0
reverently;Admiration/Awe_GALC;1.0
reverently;Positiv_GI;1.0
reverently;Affil_GI;1.0
reverently;Submit_GI;1.0
reverently;Active_GI;1.0
reverently;Ought_GI;1.0
reverently;Positive_HULIU;1.0
reverently;pleasantness_SENTICNET;1.0
reverently;attention_SENTICNET;1.0
reverently;sensitivity_SENTICNET;1.0
reverently;aptitude_SENTICNET;1.0
reverently;polarity_SENTICNET;1.0
reverie;Joy_NRC;1.0
reverie;Positive_NRC;1.0
reverie;Trust_NRC;1.0
reversal;Anger_NRC;1.0
reversal;Disgust_NRC;1.0
reversal;Negative_NRC;1.0
reversal;Surprise_NRC;1.0
reverse;Active_GI;1.0
reverse;Vary_GI;1.0
reverse;Decreas_GI;1.0
reverse;Iav_GI;1.0
revert;Negativ_GI;1.0
revert;Weak_GI;1.0
revert;Active_GI;1.0
revert;Iav_GI;1.0
revert;Tranlw_Lasswell;1.0
review;Means_GI;1.0
review;Solve_GI;1.0
review;Iav_GI;1.0
review;Enloth_Lasswell;1.0
review;Enltot_Lasswell;1.0
review;Work_LIWC;1.0
reviewed;Work_LIWC;1.0
reviewer;Work_LIWC;1.0
reviewers;Work_LIWC;1.0
reviewing;Work_LIWC;1.0
reviews;Work_LIWC;1.0
revise;Active_GI;1.0
revise;Work_GI;1.0
revise;Vary_GI;1.0
revise;Iav_GI;1.0
revise;Tranlw_Lasswell;1.0
revise;Positive_NRC;1.0
revise;pleasantness_SENTICNET;1.0
revise;attention_SENTICNET;1.0
revise;sensitivity_SENTICNET;1.0
revise;aptitude_SENTICNET;1.0
revise;polarity_SENTICNET;1.0
revision;Vary_GI;1.0
revision;Tranlw_Lasswell;1.0
revisit;Enloth_Lasswell;1.0
revisit;Enltot_Lasswell;1.0
revitalize;Positiv_GI;1.0
revitalize;Affil_GI;1.0
revitalize;Active_GI;1.0
revitalize;Fetch_GI;1.0
revitalize;Iav_GI;1.0
revitalize;Positive_HULIU;1.0
revival;Positiv_GI;1.0
revival;Coll_GI;1.0
revival;Travel_GI;1.0
revival;Tranlw_Lasswell;1.0
revival;Anticipation_NRC;1.0
revival;Joy_NRC;1.0
revival;Positive_NRC;1.0
revival;Trust_NRC;1.0
revival;Positive_HULIU;1.0
revive;Positiv_GI;1.0
revive;Pstv_GI;1.0
revive;Strong_GI;1.0
revive;Active_GI;1.0
revive;Begin_GI;1.0
revive;Iav_GI;1.0
revive;Tranlw_Lasswell;1.0
revive;Anticipation_NRC;1.0
revive;Negative_NRC;1.0
revive;Positive_NRC;1.0
revive;Positive_HULIU;1.0
revives;Positive_HULIU;1.0
revocation;Negative_NRC;1.0
revoke;Negativ_GI;1.0
revoke;Active_GI;1.0
revoke;Fetch_GI;1.0
revoke;Iav_GI;1.0
revoke;Anger_NRC;1.0
revoke;Disgust_NRC;1.0
revoke;Fear_NRC;1.0
revoke;Negative_NRC;1.0
revoke;Sadness_NRC;1.0
revolt;Disgust_GALC;1.0
revolt;Negativ_GI;1.0
revolt;Affil_GI;1.0
revolt;Hostile_GI;1.0
revolt;Active_GI;1.0
revolt;Polit_2_GI;1.0
revolt;Iav_GI;1.0
revolt;Powcon_Lasswell;1.0
revolt;Powtot_Lasswell;1.0
revolt;Negaff_Lasswell;1.0
revolt;Anger_NRC;1.0
revolt;Negative_NRC;1.0
revolt;Surprise_NRC;1.0
revolt;pleasantness_SENTICNET;1.0
revolt;attention_SENTICNET;1.0
revolt;sensitivity_SENTICNET;1.0
revolt;aptitude_SENTICNET;1.0
revolt;polarity_SENTICNET;1.0
revolt;Valence_ANEW;-0.87
revolt;Arousal_ANEW;1.56
revolt;Dominance_ANEW;1.18
revolted;Disgust_GALC;1.0
revolter;Disgust_GALC;1.0
revolting;Disgust_GALC;1.0
revolting;Anger_NRC;1.0
revolting;Disgust_NRC;1.0
revolting;Fear_NRC;1.0
revolting;Negative_NRC;1.0
revolting;pleasantness_SENTICNET;1.0
revolting;attention_SENTICNET;1.0
revolting;sensitivity_SENTICNET;1.0
revolting;aptitude_SENTICNET;1.0
revolting;polarity_SENTICNET;1.0
revoltingly;Disgust_GALC;1.0
revoltingly;pleasantness_SENTICNET;1.0
revoltingly;attention_SENTICNET;1.0
revoltingly;sensitivity_SENTICNET;1.0
revoltingly;aptitude_SENTICNET;1.0
revoltingly;polarity_SENTICNET;1.0
revolts;Disgust_GALC;1.0
revolution;Negativ_GI;1.0
revolution;Ngtv_GI;1.0
revolution;Hostile_GI;1.0
revolution;Polit_2_GI;1.0
revolution;Polit_GI;1.0
revolution;Ritual_GI;1.0
revolution;Powcon_Lasswell;1.0
revolution;Powtot_Lasswell;1.0
revolution;Anger_NRC;1.0
revolution;Anticipation_NRC;1.0
revolution;Fear_NRC;1.0
revolution;Negative_NRC;1.0
revolution;Positive_NRC;1.0
revolution;Sadness_NRC;1.0
revolution;Surprise_NRC;1.0
revolution;pleasantness_SENTICNET;1.0
revolution;attention_SENTICNET;1.0
revolution;sensitivity_SENTICNET;1.0
revolution;aptitude_SENTICNET;1.0
revolution;polarity_SENTICNET;1.0
revolutionary;Hostile_GI;1.0
revolutionary;Strong_GI;1.0
revolutionary;Doctrin_GI;1.0
revolutionary;Econ_GI;1.0
revolutionary;Polit_2_GI;1.0
revolutionary;Polit_GI;1.0
revolutionary;Powcon_Lasswell;1.0
revolutionary;Powtot_Lasswell;1.0
revolutionary;Positive_NRC;1.0
revolutionary;Positive_HULIU;1.0
revolutionary;pleasantness_SENTICNET;1.0
revolutionary;attention_SENTICNET;1.0
revolutionary;sensitivity_SENTICNET;1.0
revolutionary;aptitude_SENTICNET;1.0
revolutionary;polarity_SENTICNET;1.0
revolutionize;Positive_HULIU;1.0
revolutionized;Positive_HULIU;1.0
revolutionizes;Positive_HULIU;1.0
revolve;pleasantness_SENTICNET;1.0
revolve;attention_SENTICNET;1.0
revolve;sensitivity_SENTICNET;1.0
revolve;aptitude_SENTICNET;1.0
revolve;polarity_SENTICNET;1.0
revolver;Anger_NRC;1.0
revolver;Fear_NRC;1.0
revolver;Negative_NRC;1.0
revolver;Sadness_NRC;1.0
revolver;pleasantness_SENTICNET;1.0
revolver;attention_SENTICNET;1.0
revolver;sensitivity_SENTICNET;1.0
revolver;aptitude_SENTICNET;1.0
revolver;polarity_SENTICNET;1.0
revolver;Valence_ANEW;-0.98
revolver;Arousal_ANEW;0.55
revolver;Dominance_ANEW;-0.61
revulsion;Anger_NRC;1.0
revulsion;Disgust_NRC;1.0
revulsion;Fear_NRC;1.0
revulsion;Negative_NRC;1.0
revulsion;pleasantness_SENTICNET;1.0
revulsion;attention_SENTICNET;1.0
revulsion;sensitivity_SENTICNET;1.0
revulsion;aptitude_SENTICNET;1.0
revulsion;polarity_SENTICNET;1.0
reward;Positiv_GI;1.0
reward;Pstv_GI;1.0
reward;Strong_GI;1.0
reward;Active_GI;1.0
reward;Virtue_GI;1.0
reward;Econ_2_GI;1.0
reward;Exch_GI;1.0
reward;Econ_GI;1.0
reward;Goal_GI;1.0
reward;Eval_GI;1.0
reward;Iav_GI;1.0
reward;Trngain_Lasswell;1.0
reward;Posaff_Lasswell;1.0
reward;Anticipation_NRC;1.0
reward;Joy_NRC;1.0
reward;Positive_NRC;1.0
reward;Surprise_NRC;1.0
reward;Trust_NRC;1.0
reward;Positive_HULIU;1.0
reward;pleasantness_SENTICNET;1.0
reward;attention_SENTICNET;1.0
reward;sensitivity_SENTICNET;1.0
reward;aptitude_SENTICNET;1.0
reward;polarity_SENTICNET;1.0
reward;Valence_ANEW;2.53
reward;Arousal_ANEW;-0.0499999999999998
reward;Dominance_ANEW;1.0
reward;Posemo_LIWC;1.0
reward;Affect_LIWC;1.0
reward;Achiev_LIWC;1.0
rewarded;Posemo_LIWC;1.0
rewarded;Affect_LIWC;1.0
rewarded;Achiev_LIWC;1.0
rewarding;Positive_HULIU;1.0
rewarding;Posemo_LIWC;1.0
rewarding;Affect_LIWC;1.0
rewarding;Achiev_LIWC;1.0
rewards;Posemo_LIWC;1.0
rewards;Affect_LIWC;1.0
rewards;Achiev_LIWC;1.0
rewind;pleasantness_SENTICNET;1.0
rewind;attention_SENTICNET;1.0
rewind;sensitivity_SENTICNET;1.0
rewind;aptitude_SENTICNET;1.0
rewind;polarity_SENTICNET;1.0
rhapsody;pleasantness_SENTICNET;1.0
rhapsody;attention_SENTICNET;1.0
rhapsody;sensitivity_SENTICNET;1.0
rhapsody;aptitude_SENTICNET;1.0
rhapsody;polarity_SENTICNET;1.0
rhetoric;pleasantness_SENTICNET;1.0
rhetoric;attention_SENTICNET;1.0
rhetoric;sensitivity_SENTICNET;1.0
rhetoric;aptitude_SENTICNET;1.0
rhetoric;polarity_SENTICNET;1.0
rhetoric;Work_LIWC;1.0
rhetorical;Work_LIWC;1.0
rhetorically;Work_LIWC;1.0
rhetorician;Work_LIWC;1.0
rhetoricians;Work_LIWC;1.0
rhetorics;Work_LIWC;1.0
rheumatism;Anger_NRC;1.0
rheumatism;Fear_NRC;1.0
rheumatism;Negative_NRC;1.0
rheumatism;Sadness_NRC;1.0
rhine;Powaren_Lasswell;1.0
rhine;Powtot_Lasswell;1.0
rhineland;Powaren_Lasswell;1.0
rhineland;Powtot_Lasswell;1.0
rhinoceros;Ani_GI;1.0
rhinoceros;Valence_ANEW;0.340000152587891
rhinoceros;Arousal_ANEW;-0.369999885559082
rhodesia;Nation_Lasswell;1.0
rhodesian;Nation_Lasswell;1.0
rhyme;pleasantness_SENTICNET;1.0
rhyme;attention_SENTICNET;1.0
rhyme;sensitivity_SENTICNET;1.0
rhyme;aptitude_SENTICNET;1.0
rhyme;polarity_SENTICNET;1.0
rhythm;Abs_2_GI;1.0
rhythm;Abs_GI;1.0
rhythm;Time_2_GI;1.0
rhythm;Timespc_Lasswell;1.0
rhythm;Positive_NRC;1.0
rhythm;pleasantness_SENTICNET;1.0
rhythm;attention_SENTICNET;1.0
rhythm;sensitivity_SENTICNET;1.0
rhythm;aptitude_SENTICNET;1.0
rhythm;polarity_SENTICNET;1.0
rhythm;Time_LIWC;1.0
rhythm;Relativ_LIWC;1.0
rhythmic;Time_2_GI;1.0
rhythmic;Timespc_Lasswell;1.0
rhythmic;pleasantness_SENTICNET;1.0
rhythmic;attention_SENTICNET;1.0
rhythmic;sensitivity_SENTICNET;1.0
rhythmic;aptitude_SENTICNET;1.0
rhythmic;polarity_SENTICNET;1.0
rhythmic;Time_LIWC;1.0
rhythmic;Relativ_LIWC;1.0
rhythmical;Joy_NRC;1.0
rhythmical;Positive_NRC;1.0
rhythmical;Surprise_NRC;1.0
rhythmical;Time_LIWC;1.0
rhythmical;Relativ_LIWC;1.0
rhythmically;Time_LIWC;1.0
rhythmically;Relativ_LIWC;1.0
rhythmless;Time_LIWC;1.0
rhythmless;Relativ_LIWC;1.0
rhythms;Time_LIWC;1.0
rhythms;Relativ_LIWC;1.0
rib;Bodypt_GI;1.0
rib;Body_LIWC;1.0
rib;Bio_LIWC;1.0
rib;Valence_ANEW;-0.909999847412109
rib;Arousal_ANEW;-1.69000005722046
rib;Dominance_ANEW;-1.11999988555908
ribbon;Object_GI;1.0
ribbon;Tool_GI;1.0
ribbon;Anger_NRC;1.0
ribbon;Anticipation_NRC;1.0
ribbon;Joy_NRC;1.0
ribbon;Positive_NRC;1.0
ribbon;pleasantness_SENTICNET;1.0
ribbon;attention_SENTICNET;1.0
ribbon;sensitivity_SENTICNET;1.0
ribbon;aptitude_SENTICNET;1.0
ribbon;polarity_SENTICNET;1.0
ribs;Body_LIWC;1.0
ribs;Bio_LIWC;1.0
rice;Object_GI;1.0
rice;Food_GI;1.0
rich;Positiv_GI;1.0
rich;Pstv_GI;1.0
rich;Strong_GI;1.0
rich;Power_GI;1.0
rich;Virtue_GI;1.0
rich;Econ_2_GI;1.0
rich;Econ_GI;1.0
rich;Object_GI;1.0
rich;Comnobj_GI;1.0
rich;Quality_GI;1.0
rich;Wltoth_Lasswell;1.0
rich;Wlttot_Lasswell;1.0
rich;Positive_HULIU;1.0
rich;pleasantness_SENTICNET;1.0
rich;attention_SENTICNET;1.0
rich;sensitivity_SENTICNET;1.0
rich;aptitude_SENTICNET;1.0
rich;polarity_SENTICNET;1.0
rich;Posemo_LIWC;1.0
rich;Affect_LIWC;1.0
rich;Money_LIWC;1.0
richard;Posemo_LIWC;1.0
richard;Affect_LIWC;1.0
richard;Money_LIWC;1.0
richardson;Posemo_LIWC;1.0
richardson;Affect_LIWC;1.0
richardson;Money_LIWC;1.0
richelieu;Posemo_LIWC;1.0
richelieu;Affect_LIWC;1.0
richelieu;Money_LIWC;1.0
richelle;Posemo_LIWC;1.0
richelle;Affect_LIWC;1.0
richelle;Money_LIWC;1.0
richer;Positive_HULIU;1.0
richer;Posemo_LIWC;1.0
richer;Affect_LIWC;1.0
richer;Money_LIWC;1.0
